12:21:43,60 root INFO Building Docker image shadow-panther-picotls: 
12:21:43,60 root INFO Building Docker image shadow-panther-picotls:  ---> Running in 6b2f7338a47a
12:21:43,61 root INFO Building Docker image shadow-panther-picotls:  ---> Removed intermediate container 6b2f7338a47a
12:21:43,61 root INFO Building Docker image shadow-panther-picotls:  ---> b4e4f31eb20a
12:21:43,61 root INFO Building Docker image shadow-panther-picotls: Step 6/14 : ENV OPENSSL_INCLUDE_DIR=/usr/include/openssl
12:21:43,61 root INFO Building Docker image shadow-panther-picotls: 
12:21:43,61 root INFO Building Docker image shadow-panther-picotls:  ---> Running in f8f10f110ba1
12:21:43,61 root INFO Building Docker image shadow-panther-picotls:  ---> Removed intermediate container f8f10f110ba1
12:21:43,61 root INFO Building Docker image shadow-panther-picotls:  ---> 312a3dc9a01f
12:21:43,61 root INFO Building Docker image shadow-panther-picotls: Step 7/14 : RUN apt-get install libssl-dev -y
12:21:43,61 root INFO Building Docker image shadow-panther-picotls: 
12:21:43,61 root INFO Building Docker image shadow-panther-picotls:  ---> Running in c07f037fdb60
12:21:43,61 root INFO Building Docker image shadow-panther-picotls: Reading package lists...
12:21:43,61 root INFO Building Docker image shadow-panther-picotls: 
12:21:43,61 root INFO Building Docker image shadow-panther-picotls: Building dependency tree...
12:21:43,61 root INFO Building Docker image shadow-panther-picotls: Reading state information...
12:21:43,61 root INFO Building Docker image shadow-panther-picotls: 
12:21:43,61 root INFO Building Docker image shadow-panther-picotls: libssl-dev is already the newest version (1.1.1f-1ubuntu2.22).
0 upgraded, 0 newly installed, 0 to remove and 1 not upgraded.
12:21:43,61 root INFO Building Docker image shadow-panther-picotls:  ---> Removed intermediate container c07f037fdb60
12:21:43,61 root INFO Building Docker image shadow-panther-picotls:  ---> 52a69f9a0709
12:21:43,61 root INFO Building Docker image shadow-panther-picotls: Step 8/14 : RUN git checkout 047c5fe20bb9ea91c1caded8977134f19681ec76
12:21:43,61 root INFO Building Docker image shadow-panther-picotls: 
12:21:43,62 root INFO Building Docker image shadow-panther-picotls:  ---> Running in af618cd7d880
12:21:43,62 root INFO Building Docker image shadow-panther-picotls: [91mNote: switching to '047c5fe20bb9ea91c1caded8977134f19681ec76'.

You are in 'detached HEAD' state. You can look around, make experimental
changes and commit them, and you can discard any commits you make in this
state without impacting any branches by switching back to a branch.

If you want to create a new branch to retain commits you create, you may
do so (now or later) by using -c with the switch command. Example:

  git switch -c <new-branch-name>

Or undo this operation with:

  git switch -

Turn off this advice by setting config variable advice.detachedHead to false

HEAD is now at 047c5fe Merge pull request #374 from avrma-forks/only-libcrypto
[0m
12:21:43,62 root INFO Building Docker image shadow-panther-picotls:  ---> Removed intermediate container af618cd7d880
12:21:43,62 root INFO Building Docker image shadow-panther-picotls:  ---> 0e6915dbd608
12:21:43,62 root INFO Building Docker image shadow-panther-picotls: Step 9/14 : RUN git submodule init
12:21:43,62 root INFO Building Docker image shadow-panther-picotls: 
12:21:43,62 root INFO Building Docker image shadow-panther-picotls:  ---> Running in 5519196e7346
12:21:43,62 root INFO Building Docker image shadow-panther-picotls: [91mSubmodule 'deps/picotest' (https://github.com/h2o/picotest.git) registered for path 'deps/picotest'
[0m
12:21:43,62 root INFO Building Docker image shadow-panther-picotls:  ---> Removed intermediate container 5519196e7346
12:21:43,62 root INFO Building Docker image shadow-panther-picotls:  ---> 0260e20d5fbf
12:21:43,62 root INFO Building Docker image shadow-panther-picotls: Step 10/14 : RUN git submodule update
12:21:43,62 root INFO Building Docker image shadow-panther-picotls: 
12:21:43,62 root INFO Building Docker image shadow-panther-picotls:  ---> Running in de63f7e12f17
12:21:43,62 root INFO Building Docker image shadow-panther-picotls: [91mCloning into '/app/implementations/quic-implementations/picotls/deps/picotest'...
[0m
12:21:43,62 root INFO Building Docker image shadow-panther-picotls: Submodule path 'deps/picotest': checked out 'f390562fd4d6919807441721ec05b08f6d8c8d9c'
12:21:43,62 root INFO Building Docker image shadow-panther-picotls:  ---> Removed intermediate container de63f7e12f17
12:21:43,62 root INFO Building Docker image shadow-panther-picotls:  ---> 0853da2d7b6d
12:21:43,62 root INFO Building Docker image shadow-panther-picotls: Step 11/14 : RUN OPENSSL_INCLUDE_DIR="/usr/include/openssl" cmake .
12:21:43,62 root INFO Building Docker image shadow-panther-picotls: 
12:21:43,62 root INFO Building Docker image shadow-panther-picotls:  ---> Running in 300a2e2ea7ae
12:21:43,62 root INFO Building Docker image shadow-panther-picotls: -- The C compiler identification is GNU 9.4.0
12:21:43,62 root INFO Building Docker image shadow-panther-picotls: -- The CXX compiler identification is GNU 9.4.0
12:21:43,63 root INFO Building Docker image shadow-panther-picotls: -- Detecting C compiler ABI info
12:21:43,63 root INFO Building Docker image shadow-panther-picotls: -- Detecting C compiler ABI info - done
12:21:43,63 root INFO Building Docker image shadow-panther-picotls: -- Check for working C compiler: /usr/bin/gcc - skipped
12:21:43,63 root INFO Building Docker image shadow-panther-picotls: -- Detecting C compile features
12:21:43,63 root INFO Building Docker image shadow-panther-picotls: -- Detecting C compile features - done
12:21:43,63 root INFO Building Docker image shadow-panther-picotls: -- Detecting CXX compiler ABI info
12:21:43,63 root INFO Building Docker image shadow-panther-picotls: -- Detecting CXX compiler ABI info - done
12:21:43,63 root INFO Building Docker image shadow-panther-picotls: -- Check for working CXX compiler: /usr/bin/c++ - skipped
12:21:43,63 root INFO Building Docker image shadow-panther-picotls: -- Detecting CXX compile features
12:21:43,63 root INFO Building Docker image shadow-panther-picotls: -- Detecting CXX compile features - done
12:21:43,63 root INFO Building Docker image shadow-panther-picotls: -- Found PkgConfig: /usr/bin/pkg-config (found version "0.29.1") 
12:21:43,63 root INFO Building Docker image shadow-panther-picotls: -- Detecting USDT support
12:21:43,63 root INFO Building Docker image shadow-panther-picotls: -- Detecting USDT support - not found
12:21:43,63 root INFO Building Docker image shadow-panther-picotls: -- Enabling 'fusion' AES-GCM engine
12:21:43,63 root INFO Building Docker image shadow-panther-picotls: -- Checking for module 'libbrotlidec'
12:21:43,63 root INFO Building Docker image shadow-panther-picotls: --   Found libbrotlidec, version 1.0.7
12:21:43,63 root INFO Building Docker image shadow-panther-picotls: -- Checking for module 'libbrotlienc'
12:21:43,63 root INFO Building Docker image shadow-panther-picotls: --   Found libbrotlienc, version 1.0.7
12:21:43,63 root INFO Building Docker image shadow-panther-picotls: -- Found OpenSSL: /usr/lib/x86_64-linux-gnu/libcrypto.so (found version "1.1.1f")  
12:21:43,63 root INFO Building Docker image shadow-panther-picotls: --   Enabling OpenSSL support
12:21:43,63 root INFO Building Docker image shadow-panther-picotls: -- Configuring done (0.9s)
12:21:43,63 root INFO Building Docker image shadow-panther-picotls: -- Generating done (0.0s)
12:21:43,64 root INFO Building Docker image shadow-panther-picotls: -- Build files have been written to: /app/implementations/quic-implementations/picotls
12:21:43,64 root INFO Building Docker image shadow-panther-picotls:  ---> Removed intermediate container 300a2e2ea7ae
12:21:43,64 root INFO Building Docker image shadow-panther-picotls:  ---> afea17660706
12:21:43,64 root INFO Building Docker image shadow-panther-picotls: Step 12/14 : RUN make
12:21:43,64 root INFO Building Docker image shadow-panther-picotls: 
12:21:43,64 root INFO Building Docker image shadow-panther-picotls:  ---> Running in 5ba161a7cf14
12:21:43,64 root INFO Building Docker image shadow-panther-picotls: [  1%] Building C object CMakeFiles/picotls-core.dir/lib/picotls.c.o
12:21:43,64 root INFO Building Docker image shadow-panther-picotls: [  2%] Building C object CMakeFiles/picotls-core.dir/lib/pembase64.c.o
12:21:43,64 root INFO Building Docker image shadow-panther-picotls: [  3%] Building C object CMakeFiles/picotls-core.dir/lib/certificate_compression.c.o
12:21:43,64 root INFO Building Docker image shadow-panther-picotls: [  4%] Linking C static library libpicotls-core.a
12:21:43,64 root INFO Building Docker image shadow-panther-picotls: [  4%] Built target picotls-core
12:21:43,64 root INFO Building Docker image shadow-panther-picotls: [  5%] Building C object CMakeFiles/picotls-minicrypto.dir/deps/micro-ecc/uECC.c.o
12:21:43,64 root INFO Building Docker image shadow-panther-picotls: [  6%] Building C object CMakeFiles/picotls-minicrypto.dir/deps/cifra/src/aes.c.o
12:21:43,64 root INFO Building Docker image shadow-panther-picotls: [  7%] Building C object CMakeFiles/picotls-minicrypto.dir/deps/cifra/src/blockwise.c.o
12:21:43,64 root INFO Building Docker image shadow-panther-picotls: [  8%] Building C object CMakeFiles/picotls-minicrypto.dir/deps/cifra/src/chacha20.c.o
12:21:43,64 root INFO Building Docker image shadow-panther-picotls: [  9%] Building C object CMakeFiles/picotls-minicrypto.dir/deps/cifra/src/chash.c.o
12:21:43,64 root INFO Building Docker image shadow-panther-picotls: [ 10%] Building C object CMakeFiles/picotls-minicrypto.dir/deps/cifra/src/curve25519.c.o
12:21:43,64 root INFO Building Docker image shadow-panther-picotls: [ 11%] Building C object CMakeFiles/picotls-minicrypto.dir/deps/cifra/src/drbg.c.o
12:21:43,64 root INFO Building Docker image shadow-panther-picotls: [ 12%] Building C object CMakeFiles/picotls-minicrypto.dir/deps/cifra/src/hmac.c.o
12:21:43,64 root INFO Building Docker image shadow-panther-picotls: [ 13%] Building C object CMakeFiles/picotls-minicrypto.dir/deps/cifra/src/gcm.c.o
12:21:43,65 root INFO Building Docker image shadow-panther-picotls: [ 14%] Building C object CMakeFiles/picotls-minicrypto.dir/deps/cifra/src/gf128.c.o
12:21:43,65 root INFO Building Docker image shadow-panther-picotls: [ 15%] Building C object CMakeFiles/picotls-minicrypto.dir/deps/cifra/src/modes.c.o
12:21:43,65 root INFO Building Docker image shadow-panther-picotls: [ 16%] Building C object CMakeFiles/picotls-minicrypto.dir/deps/cifra/src/poly1305.c.o
12:21:43,65 root INFO Building Docker image shadow-panther-picotls: [ 17%] Building C object CMakeFiles/picotls-minicrypto.dir/deps/cifra/src/sha256.c.o
12:21:43,65 root INFO Building Docker image shadow-panther-picotls: [ 18%] Building C object CMakeFiles/picotls-minicrypto.dir/deps/cifra/src/sha512.c.o
12:21:43,65 root INFO Building Docker image shadow-panther-picotls: [ 19%] Building C object CMakeFiles/picotls-minicrypto.dir/lib/cifra.c.o
12:21:43,65 root INFO Building Docker image shadow-panther-picotls: [ 20%] Building C object CMakeFiles/picotls-minicrypto.dir/lib/cifra/x25519.c.o
12:21:43,65 root INFO Building Docker image shadow-panther-picotls: [ 21%] Building C object CMakeFiles/picotls-minicrypto.dir/lib/cifra/chacha20.c.o
12:21:43,65 root INFO Building Docker image shadow-panther-picotls: [ 22%] Building C object CMakeFiles/picotls-minicrypto.dir/lib/cifra/aes128.c.o
12:21:43,65 root INFO Building Docker image shadow-panther-picotls: [ 23%] Building C object CMakeFiles/picotls-minicrypto.dir/lib/cifra/aes256.c.o
12:21:43,65 root INFO Building Docker image shadow-panther-picotls: [ 24%] Building C object CMakeFiles/picotls-minicrypto.dir/lib/cifra/random.c.o
12:21:43,65 root INFO Building Docker image shadow-panther-picotls: [ 25%] Building C object CMakeFiles/picotls-minicrypto.dir/lib/minicrypto-pem.c.o
12:21:43,65 root INFO Building Docker image shadow-panther-picotls: [ 26%] Building C object CMakeFiles/picotls-minicrypto.dir/lib/uecc.c.o
12:21:43,65 root INFO Building Docker image shadow-panther-picotls: [ 27%] Building C object CMakeFiles/picotls-minicrypto.dir/lib/asn1.c.o
12:21:43,65 root INFO Building Docker image shadow-panther-picotls: [ 28%] Building C object CMakeFiles/picotls-minicrypto.dir/lib/ffx.c.o
12:21:43,65 root INFO Building Docker image shadow-panther-picotls: [ 29%] Linking C static library libpicotls-minicrypto.a
12:21:43,65 root INFO Building Docker image shadow-panther-picotls: [ 29%] Built target picotls-minicrypto
12:21:43,65 root INFO Building Docker image shadow-panther-picotls: [ 30%] Building C object CMakeFiles/test-minicrypto.t.dir/deps/micro-ecc/uECC.c.o
12:21:43,65 root INFO Building Docker image shadow-panther-picotls: [ 31%] Building C object CMakeFiles/test-minicrypto.t.dir/deps/cifra/src/aes.c.o
12:21:43,65 root INFO Building Docker image shadow-panther-picotls: [ 32%] Building C object CMakeFiles/test-minicrypto.t.dir/deps/cifra/src/blockwise.c.o
12:21:43,65 root INFO Building Docker image shadow-panther-picotls: [ 33%] Building C object CMakeFiles/test-minicrypto.t.dir/deps/cifra/src/chacha20.c.o
12:21:43,65 root INFO Building Docker image shadow-panther-picotls: [ 34%] Building C object CMakeFiles/test-minicrypto.t.dir/deps/cifra/src/chash.c.o
12:21:43,65 root INFO Building Docker image shadow-panther-picotls: [ 35%] Building C object CMakeFiles/test-minicrypto.t.dir/deps/cifra/src/curve25519.c.o
